Invoice_ID,Distributor_ID,Priority,Invoice_Amount_LKR,Submission_Timestamp,Stage1_Approver,Stage1_Wait_min,Stage1_Service_min,Stage1_Outcome,Stage2_Approver,Stage2_Wait_min,Stage2_Service_min,Final_Status,Total_Turnaround_min,Is_Month_End_Period
INV-01231,DIST-012,Normal,624491.99,2026-06-29 12:37:20,Reviewer-C,0.0,13.61,Returned,,,,Returned to Distributor,13.61,True
INV-01232,DIST-006,High,100997.81,2026-06-29 12:40:18,Reviewer-A,0.0,2.5,Proceed,Manager-Y,43.01,0.03,Approved,45.54,True
INV-01233,DIST-003,Normal,540977.63,2026-06-29 12:47:58,Reviewer-A,0.0,5.18,Proceed,Manager-Y,32.7,13.01,Approved,50.89,True
INV-01234,DIST-003,Normal,512797.14,2026-06-29 12:53:04,Reviewer-C,0.0,1.41,Proceed,Manager-X,43.48,10.81,Rejected,55.71,True
INV-01235,DIST-006,High,18681.62,2026-06-29 12:55:03,Reviewer-A,0.0,3.35,Proceed,Manager-Y,40.46,9.7,Approved,53.51,True
INV-01236,DIST-007,Normal,302210.99,2026-06-29 12:57:40,Reviewer-C,0.0,3.33,Returned,,,,Returned to Distributor,3.33,True
INV-01237,DIST-003,Normal,392705.91,2026-06-29 12:59:25,Reviewer-B,0.0,4.83,Proceed,Manager-Y,44.32,5.44,Approved,54.58,True
INV-01238,DIST-011,Normal,374682.15,2026-06-29 13:04:02,Reviewer-A,0.0,5.81,Returned,,,,Returned to Distributor,5.81,True
INV-01239,DIST-002,Normal,686019.1,2026-06-29 13:12:22,Reviewer-C,0.0,6.29,Proceed,Manager-X,30.12,5.03,Approved,41.44,True
INV-01240,DIST-009,Normal,89248.25,2026-06-29 13:18:20,Reviewer-B,0.0,5.22,Proceed,Manager-X,30.25,3.25,Approved,38.73,True
INV-01241,DIST-008,Normal,471091.79,2026-06-29 13:19:25,Reviewer-A,0.0,11.64,Returned,,,,Returned to Distributor,11.64,True
INV-01242,DIST-008,Normal,353929.86,2026-06-29 13:21:16,Reviewer-C,0.0,7.3,Proceed,Manager-Y,25.43,0.07,Approved,32.8,True
INV-01243,DIST-005,Normal,231129.72,2026-06-29 13:22:22,Reviewer-B,1.21,2.2,Returned,,,,Returned to Distributor,3.41,True
INV-01244,DIST-011,High,209113.5,2026-06-29 13:32:39,Reviewer-B,0.0,2.57,Proceed,Manager-Y,18.86,1.34,Approved,22.77,True
INV-01245,DIST-012,Normal,511954.09,2026-06-29 13:39:55,Reviewer-C,0.0,19.19,Returned,,,,Returned to Distributor,19.19,True
INV-01246,DIST-007,Normal,167798.04,2026-06-29 13:41:06,Reviewer-A,0.0,10.58,Proceed,Manager-Y,3.73,8.19,Approved,22.5,True
INV-01247,DIST-012,High,151791.09,2026-06-29 13:45:26,Reviewer-B,0.0,3.5,Proceed,Manager-X,8.13,0.85,Approved,12.48,True
INV-01248,DIST-011,Normal,492509.02,2026-06-29 13:48:27,Reviewer-B,0.49,8.62,Returned,,,,Returned to Distributor,9.11,True
INV-01249,DIST-003,Normal,806651.76,2026-06-29 13:56:14,Reviewer-A,0.0,0.59,Proceed,Manager-X,1.1,9.42,Approved,11.1,True
INV-01250,DIST-012,High,464403.25,2026-06-29 13:56:21,Reviewer-A,0.47,4.07,Proceed,Manager-Y,2.72,10.7,Rejected,17.96,True
INV-01251,DIST-006,Normal,162639.12,2026-06-29 14:00:40,Reviewer-B,0.0,1.5,Proceed,Manager-X,5.16,17.44,Approved,24.1,True
INV-01252,DIST-007,Normal,655980.89,2026-06-29 14:07:43,Reviewer-C,0.0,1.93,Returned,,,,Returned to Distributor,1.93,True
INV-01253,DIST-011,High,837154.17,2026-06-29 14:11:57,Reviewer-A,0.0,0.56,Returned,,,,Returned to Distributor,0.56,True
INV-01254,DIST-003,High,243681.27,2026-06-29 14:12:31,Reviewer-B,0.0,0.47,Proceed,Manager-Y,1.33,3.62,Approved,5.42,True
INV-01255,DIST-008,Normal,677148.03,2026-06-29 14:14:38,Reviewer-C,0.0,4.0,Proceed,Manager-Y,0.0,2.24,Approved,6.24,True
INV-01256,DIST-011,Normal,772515.53,2026-06-29 14:24:05,Reviewer-A,0.0,1.19,Proceed,Manager-Y,0.0,1.87,Approved,3.06,True
INV-01257,DIST-001,Normal,104040.03,2026-06-29 14:28:05,Reviewer-B,0.0,2.56,Returned,,,,Returned to Distributor,2.56,True
INV-01258,DIST-001,Normal,138838.09,2026-06-29 14:32:00,Reviewer-C,0.0,15.67,Proceed,Manager-X,0.0,0.29,Approved,15.95,True
INV-01259,DIST-003,Normal,187779.02,2026-06-29 14:35:05,Reviewer-A,0.0,13.73,Proceed,Manager-Y,0.0,1.42,Approved,15.15,True
INV-01260,DIST-003,Normal,231114.0,2026-06-29 14:40:07,Reviewer-B,0.0,18.37,Proceed,Manager-X,0.0,7.62,Approved,25.99,True
INV-01261,DIST-008,High,373472.38,2026-06-29 14:45:59,Reviewer-C,1.7,12.27,Proceed,Manager-Y,0.0,1.78,Approved,15.74,True
INV-01262,DIST-007,Normal,91945.94,2026-06-29 14:51:24,Reviewer-A,0.0,5.31,Proceed,Manager-Y,5.01,2.19,Approved,12.52,True
INV-01263,DIST-008,Normal,363058.04,2026-06-29 14:53:50,Reviewer-A,2.88,10.15,Proceed,Manager-Y,0.0,8.88,Approved,21.91,True
INV-01264,DIST-006,Normal,763721.0,2026-06-29 14:57:25,Reviewer-B,1.08,3.58,Returned,,,,Returned to Distributor,4.66,True
INV-01265,DIST-005,Normal,500904.51,2026-06-29 15:11:01,Reviewer-C,0.0,10.52,Proceed,Manager-X,0.0,31.89,Approved,42.4,True
INV-01266,DIST-003,Normal,688639.19,2026-06-29 15:11:09,Reviewer-B,0.0,1.23,Proceed,Manager-Y,3.36,2.3,Approved,6.9,True
INV-01267,DIST-006,Normal,108346.55,2026-06-29 15:11:49,Reviewer-A,0.0,0.07,Proceed,Manager-Y,6.16,5.95,Approved,12.18,True
INV-01268,DIST-009,Normal,60968.7,2026-06-29 15:21:38,Reviewer-A,0.0,1.43,Proceed,Manager-Y,0.93,7.82,Approved,10.18,True
INV-01269,DIST-011,High,68226.45,2026-06-29 15:34:10,Reviewer-B,0.0,2.63,Proceed,Manager-Y,0.0,3.09,Approved,5.72,True
INV-01270,DIST-008,High,426360.07,2026-06-29 15:35:06,Reviewer-C,0.0,2.62,Proceed,Manager-Y,2.15,1.52,Approved,6.29,True
INV-01271,DIST-010,Normal,22972.05,2026-06-29 15:37:10,Reviewer-A,0.0,9.18,Proceed,Manager-Y,0.0,0.04,Approved,9.22,True
INV-01272,DIST-007,Normal,36271.93,2026-06-29 15:37:47,Reviewer-B,0.0,4.5,Proceed,Manager-Y,4.12,0.16,Approved,8.77,True
INV-01273,DIST-007,Normal,616149.35,2026-06-29 15:45:22,Reviewer-C,0.0,8.41,Proceed,Manager-Y,0.0,7.72,Approved,16.13,True
INV-01274,DIST-007,High,257185.02,2026-06-29 15:49:26,Reviewer-B,0.0,3.26,Proceed,Manager-X,0.73,19.49,Approved,23.48,True
INV-01275,DIST-002,Normal,29748.51,2026-06-29 16:01:19,Reviewer-A,0.0,0.06,Proceed,Manager-Y,0.11,3.7,Approved,3.88,True
INV-01276,DIST-003,Normal,79374.13,2026-06-29 16:03:47,Reviewer-B,0.0,10.04,Proceed,Manager-Y,0.0,7.33,Approved,17.36,True
INV-01277,DIST-001,Normal,224436.1,2026-06-29 16:08:46,Reviewer-C,0.0,0.7,Returned,,,,Returned to Distributor,0.7,True
INV-01278,DIST-006,Normal,586293.75,2026-06-29 16:09:06,Reviewer-A,0.0,2.86,Proceed,Manager-X,0.94,24.59,Approved,28.39,True
INV-01279,DIST-006,Normal,733301.19,2026-06-29 16:09:39,Reviewer-C,0.0,13.12,Returned,,,,Returned to Distributor,13.12,True
INV-01280,DIST-008,Normal,569658.79,2026-06-29 16:11:56,Reviewer-A,0.03,1.65,Proceed,Manager-Y,7.52,6.4,Approved,15.6,True
INV-01281,DIST-008,Normal,195826.79,2026-06-29 16:18:17,Reviewer-A,0.0,2.11,Proceed,Manager-Y,7.14,7.77,Approved,17.02,True
INV-01282,DIST-012,Normal,728204.64,2026-06-29 16:22:54,Reviewer-B,0.0,0.47,Proceed,Manager-Y,11.93,2.27,Approved,14.67,True
INV-01283,DIST-007,Normal,163790.23,2026-06-29 16:25:36,Reviewer-A,0.0,1.4,Proceed,Manager-X,10.48,7.13,Approved,19.01,True
INV-01284,DIST-005,Normal,603692.95,2026-06-29 16:31:44,Reviewer-C,0.0,11.3,Proceed,Manager-Y,0.0,1.32,Approved,12.62,True
INV-01285,DIST-008,Normal,738340.68,2026-06-29 16:33:49,Reviewer-B,0.0,9.09,Proceed,Manager-Y,1.45,3.09,Approved,13.62,True
INV-01286,DIST-010,Normal,552883.6,2026-06-29 16:35:24,Reviewer-A,0.0,12.53,Proceed,Manager-X,0.0,2.61,Approved,15.15,True
INV-01287,DIST-001,Normal,407423.16,2026-06-29 16:36:17,Reviewer-B,6.63,2.6,Proceed,Manager-Y,1.94,7.59,Approved,18.76,True
INV-01288,DIST-007,Normal,429350.88,2026-06-29 16:37:18,Reviewer-C,5.73,0.33,Proceed,Manager-X,7.19,0.98,Approved,14.22,True
INV-01289,DIST-007,Normal,168872.22,2026-06-29 16:42:57,Reviewer-C,0.41,1.17,Proceed,Manager-X,7.0,8.88,Approved,17.46,True
INV-01290,DIST-001,High,551161.4,2026-06-29 16:43:26,Reviewer-C,1.08,1.19,Proceed,Manager-Y,9.32,0.29,Approved,11.89,True
INV-01291,DIST-002,High,237763.26,2026-06-29 16:43:44,Reviewer-B,1.78,5.77,Proceed,Manager-Y,4.05,4.03,Approved,15.63,True
INV-01292,DIST-012,Normal,231685.57,2026-06-29 16:51:11,Reviewer-C,0.0,9.24,Proceed,Manager-Y,0.0,3.23,Approved,12.47,True
INV-01293,DIST-002,High,161391.61,2026-06-29 16:56:51,Reviewer-A,0.0,4.67,Proceed,Manager-X,0.0,15.46,Approved,20.13,True
INV-01294,DIST-011,Normal,63689.17,2026-06-29 16:57:39,Reviewer-B,0.0,13.81,Proceed,Manager-Y,0.0,0.12,Approved,13.93,True
INV-01295,DIST-003,High,828343.37,2026-06-29 16:59:24,Reviewer-C,1.03,0.9,Proceed,Manager-Y,10.26,0.08,Approved,12.27,True
INV-01296,DIST-004,Normal,404320.17,2026-06-30 08:00:00,Reviewer-A,0.0,0.11,Proceed,Manager-X,0.0,3.26,Approved,3.37,True
INV-01297,DIST-003,Normal,660091.79,2026-06-30 08:03:00,Reviewer-B,0.0,9.77,Proceed,Manager-Y,0.0,6.41,Approved,16.18,True
INV-01298,DIST-011,Normal,416086.85,2026-06-30 08:06:23,Reviewer-C,0.0,0.08,Proceed,Manager-X,0.0,11.76,Approved,11.85,True
INV-01299,DIST-010,Normal,414279.84,2026-06-30 08:12:46,Reviewer-A,0.0,4.4,Proceed,Manager-X,1.07,1.52,Approved,6.98,True
INV-01300,DIST-003,Normal,306829.27,2026-06-30 08:13:50,Reviewer-C,0.0,5.17,Proceed,Manager-Y,0.18,5.35,Approved,10.7,True
INV-01301,DIST-007,High,544730.02,2026-06-30 08:14:14,Reviewer-B,0.0,10.06,Proceed,Manager-X,0.0,18.53,Approved,28.6,True
INV-01302,DIST-009,High,152834.65,2026-06-30 08:27:51,Reviewer-A,0.0,2.06,Proceed,Manager-Y,0.0,7.18,Rejected,9.24,True
INV-01303,DIST-004,Normal,39729.48,2026-06-30 08:29:14,Reviewer-C,0.0,2.52,Proceed,Manager-Y,5.33,5.4,Approved,13.25,True
INV-01304,DIST-006,High,248705.21,2026-06-30 08:44:00,Reviewer-B,0.0,3.32,Proceed,Manager-Y,0.0,5.07,Approved,8.39,True
INV-01305,DIST-010,Normal,476629.02,2026-06-30 08:58:35,Reviewer-A,0.0,4.0,Proceed,Manager-X,0.0,3.32,Approved,7.32,True
INV-01306,DIST-010,Normal,109303.22,2026-06-30 08:59:38,Reviewer-C,0.0,0.03,Proceed,Manager-Y,0.0,17.07,Approved,17.1,True
INV-01307,DIST-005,Normal,668547.49,2026-06-30 09:00:16,Reviewer-B,0.0,19.1,Proceed,Manager-X,0.0,29.19,Approved,48.28,True
INV-01308,DIST-012,Normal,171234.66,2026-06-30 09:00:55,Reviewer-C,0.0,0.5,Proceed,Manager-Y,15.3,6.09,Approved,21.89,True
INV-01309,DIST-011,Normal,331373.51,2026-06-30 09:08:05,Reviewer-C,0.0,14.07,Returned,,,,Returned to Distributor,14.07,True
INV-01310,DIST-010,Normal,267571.75,2026-06-30 09:18:55,Reviewer-A,0.0,6.82,Proceed,Manager-Y,0.0,8.2,Approved,15.02,True
INV-01311,DIST-003,Normal,356783.9,2026-06-30 09:19:52,Reviewer-B,0.0,2.18,Proceed,Manager-Y,11.88,24.88,Approved,38.94,True
INV-01312,DIST-007,Normal,86155.74,2026-06-30 09:20:44,Reviewer-B,1.31,7.11,Proceed,Manager-X,19.39,10.98,Approved,38.79,True
INV-01313,DIST-008,Normal,360327.29,2026-06-30 09:22:37,Reviewer-C,0.0,0.17,Proceed,Manager-Y,36.03,30.0,Approved,66.2,True
INV-01314,DIST-010,Normal,771287.22,2026-06-30 09:28:39,Reviewer-C,0.0,5.21,Proceed,Manager-X,25.66,9.21,Approved,40.09,True
INV-01315,DIST-001,Normal,643258.22,2026-06-30 09:37:40,Reviewer-A,0.0,3.09,Proceed,Manager-X,27.98,15.65,Approved,46.73,True
INV-01316,DIST-001,Normal,76536.93,2026-06-30 09:40:18,Reviewer-B,0.0,25.69,Proceed,Manager-X,18.4,8.57,Approved,52.66,True
INV-01317,DIST-012,Normal,284954.92,2026-06-30 09:43:53,Reviewer-C,0.0,8.09,Proceed,Manager-Y,36.84,12.77,Approved,57.71,True
INV-01318,DIST-003,High,479931.62,2026-06-30 09:44:52,Reviewer-A,0.0,0.7,Returned,,,,Returned to Distributor,0.7,True
INV-01319,DIST-003,Normal,259253.92,2026-06-30 09:49:14,Reviewer-A,0.0,27.15,Proceed,Manager-X,16.58,6.3,Approved,50.03,True
INV-01320,DIST-001,High,134303.66,2026-06-30 09:49:45,Reviewer-C,2.21,3.52,Proceed,Manager-X,43.77,0.88,Approved,50.39,True
INV-01321,DIST-007,Normal,52026.92,2026-06-30 09:52:47,Reviewer-C,2.71,3.11,Returned,,,,Returned to Distributor,5.82,True
INV-01322,DIST-009,Normal,224929.44,2026-06-30 10:00:08,Reviewer-C,0.0,3.47,Proceed,Manager-X,36.55,1.25,Approved,41.27,True
INV-01323,DIST-003,Normal,696674.83,2026-06-30 10:00:14,Reviewer-C,3.38,1.12,Proceed,Manager-X,36.67,7.52,Approved,48.69,True
INV-01324,DIST-011,Normal,89516.63,2026-06-30 10:01:42,Reviewer-C,3.03,2.75,Proceed,Manager-Y,34.11,4.63,Approved,44.52,True
INV-01325,DIST-007,Normal,130200.72,2026-06-30 10:04:22,Reviewer-B,1.62,0.77,Proceed,Manager-Y,39.46,8.25,Approved,50.1,True
INV-01326,DIST-011,Normal,528795.61,2026-06-30 10:08:52,Reviewer-B,0.0,14.25,Returned,,,,Returned to Distributor,14.25,True
INV-01327,DIST-012,Normal,392305.9,2026-06-30 10:11:35,Reviewer-C,0.0,1.03,Proceed,Manager-X,36.3,18.75,Approved,56.09,True
INV-01328,DIST-009,Normal,335077.56,2026-06-30 10:21:33,Reviewer-C,0.0,6.4,Proceed,Manager-Y,26.51,12.07,Approved,44.98,True
INV-01329,DIST-003,Normal,240197.42,2026-06-30 10:26:56,Reviewer-A,0.0,2.17,Proceed,Manager-Y,37.43,23.55,Approved,63.15,True
INV-01330,DIST-008,Normal,516936.32,2026-06-30 10:28:58,Reviewer-B,0.0,7.4,Proceed,Manager-X,31.3,10.22,Approved,48.92,True
INV-01331,DIST-010,Normal,812139.43,2026-06-30 10:34:05,Reviewer-C,0.0,5.77,Proceed,Manager-X,38.02,0.44,Approved,44.23,True
INV-01332,DIST-002,Normal,567145.52,2026-06-30 10:34:50,Reviewer-A,0.0,6.82,Proceed,Manager-X,36.66,2.5,Approved,45.99,True
INV-01333,DIST-004,High,94089.88,2026-06-30 10:45:31,Reviewer-B,0.0,6.25,Proceed,Manager-X,29.05,29.26,Approved,64.57,True
INV-01334,DIST-005,Normal,101730.35,2026-06-30 10:45:47,Reviewer-C,0.0,0.45,Proceed,Manager-Y,43.84,8.86,Approved,53.16,True
INV-01335,DIST-006,Normal,95973.55,2026-06-30 10:56:48,Reviewer-A,0.0,0.86,Proceed,Manager-Y,41.28,7.72,Approved,49.86,True
INV-01336,DIST-011,Normal,246745.49,2026-06-30 10:59:42,Reviewer-C,0.0,1.06,Proceed,Manager-Y,45.91,15.71,Approved,62.68,True
INV-01337,DIST-011,Normal,816058.33,2026-06-30 11:03:26,Reviewer-B,0.0,0.2,Proceed,Manager-X,46.44,0.05,Approved,46.69,True
INV-01338,DIST-002,Normal,292901.06,2026-06-30 11:07:02,Reviewer-A,0.0,18.98,Proceed,Manager-X,24.11,7.14,Approved,50.23,True
INV-01339,DIST-008,Normal,428218.49,2026-06-30 11:08:02,Reviewer-C,0.0,13.8,Proceed,Manager-X,35.43,15.37,Approved,64.59,True
INV-01340,DIST-002,Normal,485933.8,2026-06-30 11:12:15,Reviewer-B,0.0,4.37,Proceed,Manager-Y,45.76,6.56,Approved,56.69,True
INV-01341,DIST-001,High,194297.93,2026-06-30 11:15:35,Reviewer-B,1.04,12.26,Proceed,Manager-Y,40.06,9.81,Approved,63.17,True
INV-01342,DIST-005,Normal,68186.67,2026-06-30 11:24:22,Reviewer-C,0.0,11.51,Returned,,,,Returned to Distributor,11.51,True
INV-01343,DIST-007,Normal,527754.95,2026-06-30 11:27:21,Reviewer-A,0.0,13.34,Proceed,Manager-X,31.95,26.25,Rejected,71.54,True
INV-01344,DIST-001,Normal,290648.23,2026-06-30 11:31:53,Reviewer-B,0.0,2.44,Proceed,Manager-Y,44.43,1.42,Approved,48.29,True
INV-01345,DIST-011,Normal,775910.01,2026-06-30 11:37:33,Reviewer-B,0.0,4.08,Proceed,Manager-Y,38.54,7.88,Approved,50.5,True
INV-01346,DIST-001,Normal,297239.51,2026-06-30 11:45:17,Reviewer-C,0.0,3.23,Proceed,Manager-Y,39.55,25.18,Approved,67.96,True
INV-01347,DIST-003,Normal,233579.6,2026-06-30 11:48:04,Reviewer-A,0.0,0.22,Proceed,Manager-X,50.6,9.98,Approved,60.8,True
INV-01348,DIST-004,Normal,23119.56,2026-06-30 11:49:37,Reviewer-B,0.0,8.91,Proceed,Manager-X,50.33,7.26,Approved,66.51,True
INV-01349,DIST-012,Normal,20290.16,2026-06-30 11:54:32,Reviewer-A,0.0,2.94,Proceed,Manager-Y,55.77,1.27,Approved,59.98,True
INV-01350,DIST-002,High,375070.16,2026-06-30 11:57:57,Reviewer-C,0.0,19.43,Proceed,Manager-Y,37.13,1.74,Approved,58.3,True
INV-01351,DIST-004,Normal,82732.23,2026-06-30 11:58:12,Reviewer-A,0.0,3.2,Proceed,Manager-X,54.73,15.66,Approved,73.59,True
INV-01352,DIST-001,Normal,742901.16,2026-06-30 11:58:24,Reviewer-B,0.13,0.35,Proceed,Manager-Y,57.36,5.48,Approved,63.33,True
INV-01353,DIST-010,Normal,558651.56,2026-06-30 12:00:01,Reviewer-B,0.0,2.08,Proceed,Manager-Y,59.63,6.19,Approved,67.9,True
INV-01354,DIST-005,Normal,797922.77,2026-06-30 12:00:22,Reviewer-A,1.04,7.33,Proceed,Manager-Y,59.19,21.65,Approved,89.21,True
INV-01355,DIST-005,Normal,800505.8,2026-06-30 12:02:52,Reviewer-B,0.0,2.08,Proceed,Manager-X,66.84,7.11,Approved,76.02,True
INV-01356,DIST-009,Normal,93199.56,2026-06-30 12:08:00,Reviewer-B,0.0,3.17,Returned,,,,Returned to Distributor,3.17,True
INV-01357,DIST-002,Normal,177003.92,2026-06-30 12:10:51,Reviewer-A,0.0,22.36,Proceed,Manager-X,45.68,12.87,Approved,80.91,True
INV-01358,DIST-003,Normal,35308.19,2026-06-30 12:12:51,Reviewer-B,0.0,3.48,Proceed,Manager-Y,73.24,29.06,Approved,105.78,True
INV-01359,DIST-005,Normal,239882.39,2026-06-30 12:20:37,Reviewer-B,0.0,10.53,Proceed,Manager-X,60.62,3.11,Approved,74.27,True
INV-01360,DIST-007,Normal,330040.45,2026-06-30 12:23:32,Reviewer-C,0.0,1.38,Proceed,Manager-X,69.95,5.36,Approved,76.69,True
INV-01361,DIST-009,High,649731.88,2026-06-30 12:25:06,Reviewer-C,0.0,11.56,Proceed,Manager-X,63.57,3.31,Approved,78.44,True
INV-01362,DIST-010,Normal,187979.81,2026-06-30 12:26:24,Reviewer-B,4.74,7.76,Proceed,Manager-X,64.64,19.08,Approved,96.21,True
INV-01363,DIST-001,Normal,687250.21,2026-06-30 12:37:43,Reviewer-A,0.0,18.28,Returned,,,,Returned to Distributor,18.28,True
INV-01364,DIST-009,Normal,396659.64,2026-06-30 12:39:10,Reviewer-C,0.0,5.04,Proceed,Manager-Y,74.42,1.69,Approved,81.15,True
INV-01365,DIST-004,Normal,116432.44,2026-06-30 12:45:02,Reviewer-B,0.0,9.64,Returned,,,,Returned to Distributor,9.64,True
INV-01366,DIST-004,Normal,656781.63,2026-06-30 12:45:25,Reviewer-C,0.0,5.08,Proceed,Manager-Y,69.82,3.05,Approved,77.94,True
INV-01367,DIST-011,Normal,689669.27,2026-06-30 12:46:39,Reviewer-C,3.84,0.8,Proceed,Manager-X,71.32,3.68,Approved,79.64,True
INV-01368,DIST-008,Normal,19590.35,2026-06-30 12:47:30,Reviewer-C,3.8,0.23,Proceed,Manager-Y,71.84,9.65,Approved,85.51,True
INV-01369,DIST-010,Normal,798314.95,2026-06-30 12:49:45,Reviewer-C,1.77,5.65,Proceed,Manager-X,69.12,0.63,Approved,77.17,True
INV-01370,DIST-005,Normal,224311.98,2026-06-30 12:55:58,Reviewer-B,0.0,1.55,Proceed,Manager-X,69.4,19.47,Approved,90.42,True
INV-01371,DIST-011,Normal,37534.0,2026-06-30 12:57:07,Reviewer-A,0.0,11.82,Proceed,Manager-Y,64.07,0.41,Approved,76.3,True
INV-01372,DIST-012,High,843215.61,2026-06-30 12:57:23,Reviewer-C,0.0,0.08,Proceed,Manager-Y,75.96,15.29,Approved,91.32,True
INV-01373,DIST-004,Normal,300521.55,2026-06-30 12:57:34,Reviewer-C,0.0,3.52,Proceed,Manager-X,85.3,2.57,Approved,91.39,True
INV-01374,DIST-011,Normal,356494.37,2026-06-30 12:59:34,Reviewer-B,0.0,12.52,Proceed,Manager-Y,76.62,3.76,Approved,92.89,True
INV-01375,DIST-007,Normal,763296.43,2026-06-30 13:01:19,Reviewer-C,0.0,17.13,Proceed,Manager-X,70.52,0.3,Approved,87.96,True
INV-01376,DIST-003,Normal,775532.4,2026-06-30 13:02:47,Reviewer-A,6.15,5.63,Proceed,Manager-X,74.7,6.79,Approved,93.28,True
INV-01377,DIST-010,High,607350.0,2026-06-30 13:05:50,Reviewer-B,6.25,2.29,Proceed,Manager-Y,78.09,8.64,Approved,95.27,True
INV-01378,DIST-011,Normal,71286.0,2026-06-30 13:11:59,Reviewer-B,2.38,16.45,Proceed,Manager-X,65.25,6.65,Approved,90.72,True
INV-01379,DIST-007,Normal,460427.44,2026-06-30 13:15:24,Reviewer-A,0.0,12.65,Proceed,Manager-Y,73.06,8.87,Approved,94.58,True
INV-01380,DIST-006,Normal,232459.4,2026-06-30 13:18:33,Reviewer-C,0.0,2.08,Proceed,Manager-X,82.09,2.65,Approved,86.81,True
INV-01381,DIST-008,High,271019.84,2026-06-30 13:20:28,Reviewer-C,0.16,5.67,Proceed,Manager-X,79.06,25.52,Approved,110.41,True
INV-01382,DIST-009,High,432268.71,2026-06-30 13:20:49,Reviewer-C,5.47,5.09,Proceed,Manager-Y,78.59,4.81,Approved,93.96,True
INV-01383,DIST-003,Normal,787230.82,2026-06-30 13:24:26,Reviewer-A,3.61,14.4,Proceed,Manager-Y,72.34,10.42,Approved,100.76,True
INV-01384,DIST-006,Normal,270198.47,2026-06-30 13:31:15,Reviewer-B,0.0,3.28,Returned,,,,Returned to Distributor,3.28,True
INV-01385,DIST-011,Normal,749817.85,2026-06-30 13:34:55,Reviewer-C,0.0,1.19,Proceed,Manager-Y,89.09,1.73,Approved,92.01,True
INV-01386,DIST-012,Normal,790955.76,2026-06-30 13:41:08,Reviewer-B,0.0,0.81,Proceed,Manager-Y,84.98,5.36,Approved,91.16,True
INV-01387,DIST-003,Normal,440088.04,2026-06-30 14:00:51,Reviewer-C,0.0,2.95,Proceed,Manager-X,67.09,1.3,Approved,71.33,True
INV-01388,DIST-005,High,105580.05,2026-06-30 14:02:02,Reviewer-B,0.0,10.97,Proceed,Manager-X,59.17,7.74,Rejected,77.89,True
INV-01389,DIST-012,High,783011.53,2026-06-30 14:02:14,Reviewer-A,0.0,11.59,Proceed,Manager-Y,58.47,10.9,Approved,80.97,True
INV-01390,DIST-012,Normal,118741.68,2026-06-30 14:08:18,Reviewer-C,0.0,8.71,Returned,,,,Returned to Distributor,8.71,True
INV-01391,DIST-002,Normal,133656.66,2026-06-30 14:20:08,Reviewer-B,0.0,5.39,Proceed,Manager-X,54.4,5.74,Approved,65.53,True
INV-01392,DIST-012,High,501928.34,2026-06-30 14:20:58,Reviewer-A,0.0,0.49,Proceed,Manager-Y,61.75,3.37,Approved,65.61,True
INV-01393,DIST-010,High,434452.57,2026-06-30 14:30:43,Reviewer-C,0.0,1.61,Proceed,Manager-X,53.33,11.43,Rejected,66.38,True
INV-01394,DIST-012,Normal,750614.62,2026-06-30 14:30:54,Reviewer-A,0.0,3.38,Proceed,Manager-Y,52.29,20.11,Approved,75.78,True
INV-01395,DIST-003,Normal,105175.66,2026-06-30 14:32:44,Reviewer-B,0.0,3.47,Returned,,,,Returned to Distributor,3.47,True
INV-01396,DIST-005,Normal,840540.71,2026-06-30 14:34:11,Reviewer-C,0.0,15.5,Proceed,Manager-X,47.4,1.44,Approved,64.35,True
INV-01397,DIST-003,High,28110.86,2026-06-30 14:42:00,Reviewer-A,0.0,15.43,Proceed,Manager-X,41.1,12.96,Approved,69.49,True
INV-01398,DIST-001,Normal,317261.77,2026-06-30 14:49:40,Reviewer-B,0.0,17.73,Proceed,Manager-Y,39.29,5.59,Approved,62.6,True
INV-01399,DIST-002,High,610232.02,2026-06-30 14:52:15,Reviewer-C,0.0,0.61,Returned,,,,Returned to Distributor,0.61,True
INV-01400,DIST-002,High,735504.82,2026-06-30 14:55:10,Reviewer-C,0.0,6.31,Proceed,Manager-X,50.01,3.52,Approved,59.85,True
INV-01401,DIST-012,Normal,67826.03,2026-06-30 15:01:56,Reviewer-A,0.0,2.45,Proceed,Manager-Y,47.89,12.63,Approved,62.97,True
INV-01402,DIST-012,High,271014.39,2026-06-30 15:02:15,Reviewer-C,0.0,2.73,Returned,,,,Returned to Distributor,2.73,True
INV-01403,DIST-006,Normal,165886.88,2026-06-30 15:09:02,Reviewer-A,0.0,10.91,Proceed,Manager-X,35.08,28.31,Approved,74.29,True
INV-01404,DIST-010,High,322896.65,2026-06-30 15:10:14,Reviewer-C,0.0,5.37,Proceed,Manager-Y,49.29,1.33,Approved,55.98,True
INV-01405,DIST-005,Normal,116364.18,2026-06-30 15:15:55,Reviewer-B,0.0,0.56,Proceed,Manager-Y,49.76,12.21,Approved,62.52,True
INV-01406,DIST-008,Normal,476287.9,2026-06-30 15:18:21,Reviewer-C,0.0,1.18,Proceed,Manager-Y,58.9,2.9,Approved,62.98,True
INV-01407,DIST-011,Normal,299654.69,2026-06-30 15:22:07,Reviewer-B,0.0,18.52,Proceed,Manager-Y,40.7,17.45,Approved,76.67,True
